,pretty_formula,spacegroup,material_id,e_above_hull,band_gap,elements,tolerance
0,Cs2EuAgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113566,0.0,0.0,"['Ag', 'Cl', 'Cs', 'Eu']","[4.138009346270046, 4.148589299066916]"
1,Cs2EuCuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113361,0.0,0.0,"['Cl', 'Cs', 'Cu', 'Eu']","[4.035340480566667, 4.012561235066563]"
2,Cs2GdAgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113592,0.0,0.0,"['Ag', 'Cl', 'Cs', 'Gd']",[4.128220156587014]
3,Cs2KEuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-579605,0.0,0.0,"['Cl', 'Cs', 'Eu', 'K']",[4.43765440720712]
4,Cs2LiEuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113515,0.0,0.0,"['Cl', 'Cs', 'Eu', 'Li']",[4.040036599407414]
5,Cs2NaEuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112989,0.0,0.0,"['Cl', 'Cs', 'Eu', 'Na']",[4.046740008903258]
6,Cs2RbEuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112519,0.0,0.0,"['Cl', 'Cs', 'Eu', 'Rb']",[6.816628807115791]
7,Cs2TlAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113444,0.0,0.0,"['Ag', 'Br', 'Cs', 'Tl']","[4.227131295808038, 4.316466481162447]"
8,Rb2EuAgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113784,0.0,0.0,"['Ag', 'Cl', 'Eu', 'Rb']","[4.6075818864109035, 4.631110486318718]"
9,Rb2EuCuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113297,0.0,0.0,"['Cl', 'Cu', 'Eu', 'Rb']","[4.206594707104688, 4.2640276965221275]"
10,Rb2LiEuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114508,0.0,0.0,"['Cl', 'Eu', 'Li', 'Rb']",[4.205910896762088]
11,Rb2LiRuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3m1', 'number': 164, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-P 3 2""'}",mp-1206553,0.0,0.0,"['Cl', 'Li', 'Rb', 'Ru']",[4.341614848176043]
12,Rb2LiVCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3m1', 'number': 164, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-P 3 2""'}",mp-1206399,0.0,0.0,"['Cl', 'Li', 'Rb', 'V']",[4.392758670117818]
13,Rb2NaVCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1206768,0.0,0.0,"['Cl', 'Na', 'Rb', 'V']",[4.217141600894509]
14,Rb2TlAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113582,0.0,0.0,"['Ag', 'Br', 'Rb', 'Tl']","[4.618457795962655, 4.830659472495696]"
15,Cs2InHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113300,0.0031200688333328,0.0,"['Br', 'Cs', 'Hg', 'In']",[4.1936262911964555]
16,Rb2TlCuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1111484,0.0080546921250004,0.0,"['Br', 'Cu', 'Rb', 'Tl']","[4.390501526237896, 4.4004124410603715]"
17,Cs2TlCuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114295,0.0091584391250005,0.0,"['Br', 'Cs', 'Cu', 'Tl']","[4.245516784876745, 4.179400480833051]"
18,Cs2TlCuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113332,0.0117443301666684,0.0,"['Cl', 'Cs', 'Cu', 'Tl']","[4.063808695821802, 4.012733814166385]"
19,Cs2InCuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113481,0.0130087719166676,0.0,"['Br', 'Cs', 'Cu', 'In']",[4.315228631187608]
20,Rb2LiYbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1205808,0.0145532391739999,0.0,"['Cl', 'Li', 'Rb', 'Yb']",[4.21463468193087]
21,Rb2InCuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113404,0.0206961939999996,0.0,"['Br', 'Cu', 'In', 'Rb']",[4.427321716090683]
22,Cs2AgAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113575,0.0209779765000002,0.0,"['Ag', 'Au', 'Br', 'Cs']","[4.20467982470076, 4.2334829151412]"
23,Rb2LiVCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1206403,0.0215460399999996,0.0,"['Cl', 'Li', 'Rb', 'V']",[4.392758670117818]
24,Cs2SBrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-989517,0.0218923761562499,0.0,"['Br', 'Cl', 'Cs', 'S']",[]
25,Cs2TlHgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113292,0.0226165146666668,0.0,"['Cl', 'Cs', 'Hg', 'Tl']",[4.105717600170465]
26,Rb2InHgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113321,0.0227091200000004,0.0,"['Cl', 'Hg', 'In', 'Rb']",[4.36923322841417]
27,Cs2HgAsBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112911,0.0227549850833335,0.0,"['As', 'Br', 'Cs', 'Hg']",[4.238226897944081]
28,Rb2TlCuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1111482,0.0229780438645805,0.0,"['Cl', 'Cu', 'Rb', 'Tl']","[4.208793437182954, 4.2337457743937055]"
29,Cs2TlHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112900,0.0232348021250006,0.0,"['Br', 'Cs', 'Hg', 'Tl']",[4.251883526413852]
30,Rb2TlHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114645,0.0278698826250005,0.0,"['Br', 'Hg', 'Rb', 'Tl']",[4.680476981052351]
31,Rb2HgAsBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113564,0.0293280435,0.0,"['As', 'Br', 'Hg', 'Rb']",[4.3878718768888625]
32,Rb2AgAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113858,0.0301036787500024,0.0,"['Ag', 'Au', 'Cl', 'Rb']","[4.405309331334731, 4.486802066385463]"
33,Rb2NaEuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114589,0.0318915055833342,0.0,"['Cl', 'Eu', 'Na', 'Rb']",[4.388502986820406]
34,Rb2AgAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113744,0.0321938892499997,0.0,"['Ag', 'Au', 'Br', 'Rb']","[4.557025852561983, 4.63478115348556]"
35,Rb2InHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113550,0.0323839950000004,0.0,"['Br', 'Hg', 'In', 'Rb']",[4.522968239981193]
36,KRb2EuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114342,0.0355089474999994,0.0,"['Cl', 'Eu', 'K', 'Rb']",[5.25034460296862]
37,Cs2TlAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112500,0.0356793071250005,0.0,"['Au', 'Br', 'Cs', 'Tl']","[4.421408596014781, 4.514966614206325]"
38,Cs2HgSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113295,0.0365994154999995,0.0,"['Cs', 'Hg', 'I', 'Sb']",[4.432082617074787]
39,Cs2HgSbBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113296,0.037414989187499,0.0,"['Br', 'Cs', 'Hg', 'Sb']",[4.179716546954266]
40,Rb2TlHgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114646,0.0375923348500006,0.0,"['Cl', 'Hg', 'Rb', 'Tl']",[4.534311054808963]
41,Rb2InAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113497,0.0376105126666677,0.0,"['Au', 'Cl', 'In', 'Rb']",[4.622708037871287]
42,Rb2HgSbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113385,0.0383020277500008,0.0,"['Cl', 'Hg', 'Rb', 'Sb']",[4.311537295683793]
43,Cs2ScHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112899,0.0383841020000006,0.0,"['Cs', 'Hg', 'I', 'Sc']",[4.431706168493112]
44,Rb2HgBiCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113548,0.038600017416666,0.0,"['Bi', 'Cl', 'Hg', 'Rb']",[4.9665473812857295]
45,Cs2HgAsI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112908,0.0400016113333339,0.0,"['As', 'Cs', 'Hg', 'I']",[4.527111081110425]
46,Cs2HgBiBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112905,0.0412399256874995,0.0,"['Bi', 'Br', 'Cs', 'Hg']",[4.439905808236307]
47,Cs2InAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112924,0.0415706142500007,0.0,"['Au', 'Br', 'Cs', 'In']",[4.288081454967801]
48,Rb2CuAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113287,0.043717982375,0.0,"['Au', 'Cl', 'Cu', 'Rb']","[4.208000366993776, 4.216492079385588]"
49,Cs2InHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112901,0.0437302912499992,0.0,"['Cs', 'Hg', 'I', 'In']",[4.439602309703692]
50,Cs2HgBiI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113303,0.0448603394999995,0.0,"['Bi', 'Cs', 'Hg', 'I']",[4.656685776645371]
51,Rb2HgSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1111041,0.045538467,0.0,"['Hg', 'I', 'Rb', 'Sb']",[4.721632159629642]
52,Cs2EuAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113420,0.0491986832499984,0.0,"['Au', 'Cl', 'Cs', 'Eu']",[4.420701517826373]
53,Cs2KYbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1206442,0.0493993826739997,0.0,"['Cl', 'Cs', 'K', 'Yb']",[4.264764111094575]
54,Rb2HgAsI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113545,0.0495978753958339,0.0,"['As', 'Hg', 'I', 'Rb']",[4.676756060055207]
55,Rb2TlAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113449,0.0498523309999994,0.0,"['Au', 'Br', 'Rb', 'Tl']","[5.061869952273096, 5.264627340984974]"
56,Cs2GaHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112903,0.0500855463333351,0.0,"['Cs', 'Ga', 'Hg', 'I']",[4.485503169537222]
57,Cs2TlAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113379,0.0509208623750008,0.0,"['Au', 'Cs', 'I', 'Tl']","[4.6393698625173645, 4.727514186735949]"
58,Cs2TlAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113536,0.0511170969999983,0.0,"['Au', 'Cl', 'Cs', 'Tl']","[4.285182804450667, 4.382124381375311]"
59,Cs2TlAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112933,0.0513523993750006,0.0,"['Ag', 'Cs', 'I', 'Tl']","[4.465029238417911, 4.542740651142141]"
60,Rb2HgAsCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113319,0.0516358792500004,0.0,"['As', 'Cl', 'Hg', 'Rb']",[4.207319262409898]
61,Rb2AsAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113530,0.0518178897499992,0.0,"['As', 'Au', 'I', 'Rb']",[4.663215851916778]
62,Rb2SBrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-989518,0.0535396836562496,0.0,"['Rb', 'S', 'Br', 'Cl']",[]
63,Cs2AgAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-568448,0.0545362350000115,0.0,"['Ag', 'Au', 'Cl', 'Cs']","[4.052963303473508, 4.085503828041103]"
64,Cs2InHgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112904,0.0549603434999999,0.0,"['Cl', 'Cs', 'Hg', 'In']",[4.039891279629433]
65,Cs2CuAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113490,0.0584719741666668,0.0,"['Au', 'Cl', 'Cs', 'Cu']","[4.030613556443878, 4.0854560331624885]"
66,Cs2HgSbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112902,0.0590739200000003,0.0,"['Cl', 'Cs', 'Hg', 'Sb']",[4.02198775312894]
67,Rb2TlAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113341,0.0609914979166674,0.0,"['Au', 'Cl', 'Rb', 'Tl']","[4.9256441607089805, 5.131785108153959]"
68,Rb2HgAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113546,0.062159950999999,0.0,"['Au', 'Br', 'Hg', 'Rb']",[4.608292986329543]
69,Rb2InAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113658,0.0622712412499995,0.0,"['Au', 'Br', 'In', 'Rb']",[4.765988172852699]
70,Cs2TlHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113282,0.0632217458750004,0.0,"['Cs', 'Hg', 'I', 'Tl']",[4.485749008403275]
71,Cs2HgAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113305,0.0641186947499985,0.0,"['Au', 'Br', 'Cs', 'Hg']",[4.223246428014525]
72,Cs2HgAsCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112907,0.064975687,0.0,"['As', 'Cl', 'Cs', 'Hg']",[4.057674283465115]
73,Rb2HgBiI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1111040,0.0662185580000005,0.0,"['Bi', 'Hg', 'I', 'Rb']",[5.318814829950458]
74,Rb2ScHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113502,0.0668474249999997,0.0,"['Hg', 'I', 'Rb', 'Sc']",[4.707302992327275]
75,Rb2HgSbBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113552,0.06833221225,0.0,"['Br', 'Hg', 'Rb', 'Sb']",[4.469266089509119]
76,Rb2InHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113551,0.0684908371666668,0.0,"['Hg', 'I', 'In', 'Rb']",[4.768944258488428]
77,Cs2HgBiCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112906,0.0705474663333332,0.0,"['Bi', 'Cl', 'Cs', 'Hg']",[4.304418327980642]
78,Cs2NaYbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-567172,0.0708823805,0.0,"['Cl', 'Cs', 'Na', 'Yb']",[4.017248529331478]
79,Cs2YHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112895,0.0710312290000008,0.0,"['Cs', 'Hg', 'I', 'Y']",[4.498040759793454]
80,Cs2NaCaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-989644,0.0711075274999997,0.0,"['Cs', 'Na', 'Ca', 'Cl']",[]
81,Rb2TlAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113642,0.0720294732500006,0.0,"['Au', 'I', 'Rb', 'Tl']","[5.279831218775678, 5.477174913514597]"
82,Rb2TlAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113699,0.0727087677500009,0.0,"['Ag', 'I', 'Rb', 'Tl']","[4.856355738572528, 5.056933642475391]"
83,Rb2GaHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113549,0.0729094107500003,0.0,"['Ga', 'Hg', 'I', 'Rb']",[4.661725343806505]
84,Cs2GaAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113594,0.0751805585000005,0.0,"['Ag', 'Cs', 'Ga', 'I']",[4.505517546668436]
85,Cs2NaTlI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112139,0.0766001877500004,0.0,"['Cs', 'I', 'Na', 'Tl']",[4.431988389864095]
86,Rb2TlHgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114517,0.0777312258125011,0.0,"['Hg', 'I', 'Rb', 'Tl']",[4.914342463041773]
87,Rb2InAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113727,0.0787081499166668,0.0,"['Ag', 'I', 'In', 'Rb']",[4.735677723276713]
88,Rb2ScHgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113387,0.0805537071666657,0.0,"['Cl', 'Hg', 'Rb', 'Sc']",[4.293100230887354]
